Open,High,Low,Close,Volume,Dividends,Stock Splits,Moving_Average,RSI
119.02961076355234,121.56882702810435,118.0590155493964,121.55902099609375,92403800,0.0,0.0,119.22568054199219,47.26625491755304
123.23549598487884,124.7256987292193,122.27471426269577,123.10804748535156,115227900,0.0,0.0,120.10411376953125,49.998132551986366
121.61782527192018,123.39233523893576,119.94134568607012,122.31390380859375,111932600,0.0,0.0,121.04136657714844,48.60784723677273
120.47077084546675,120.76489193684927,117.96096545696017,118.1668472290039,121229700,0.0,0.0,120.76097259521484,42.03456511519634
117.54920407193663,119.04920520995634,117.33351626493585,117.63743591308594,185549500,0.0,0.0,120.55705108642579,41.26734434840879
117.97076961621191,121.4413640323343,117.90214235995285,120.97077178955078,111912300,0.0,0.0,120.43940124511718,47.73564139671756
120.91195545433446,121.80410982178483,119.74528457093525,120.13744354248047,95467100,0.0,0.0,119.84528045654297,46.36101412693988
120.41195947752533,120.49039277229019,117.71587667842115,117.73548126220703,88530500,0.0,0.0,118.92959594726562,42.55695304130253
117.19626855134764,119.27470597242139,116.66685503428704,118.22567749023438,98844700,0.0,0.0,118.94136199951171,43.57450915027624
117.9903873803415,119.09823711490876,116.58842400600895,118.83352661132812,94071200,0.0,0.0,119.18058013916016,44.8784351568617
119.26488367998375,120.1766500328641,118.36292335751126,119.00997924804688,80819200,0.0,0.0,118.78842163085938,45.273792669492856
117.7550913802247,118.0394064591918,116.5295992190616,117.54920959472656,85671900,0.0,0.0,118.2707748413086,42.55275585171743
119.26488437086017,121.0982156378392,118.77468756496252,119.75508117675781,118323800,0.0,0.0,118.67469482421875,47.66769611681496
121.23548811268651,121.74528954380544,120.08842180300091,120.58842468261719,75089100,0.0,0.0,119.14724426269531,49.497126829922735
121.44135887485886,123.68646113400114,120.65704099679873,123.43155670166016,88651200,0.0,0.0,120.06685028076171,55.24544746933983
124.01978102349952,124.63742625207108,123.18644802246547,123.73546600341797,80171300,0.0,0.0,121.01194763183594,55.824263232283336
123.36292718236096,125.4119461944466,122.68645321195494,125.39234161376953,83466700,0.0,0.0,122.58057403564453,58.94194710258526
126.42177176875582,127.83354117009192,126.00020963454598,127.80413055419922,88844600,0.0,0.0,124.19038391113281,63.03182518014241
127.25509270442531,130.4315584050649,126.93156102017142,130.39234924316406,106686700,0.0,0.0,126.15116882324219,66.84831392369107
129.92178822056505,130.24531996388237,128.06884457038188,128.66688537597656,91420000,0.0,0.0,127.19823455810547,62.235521682023695
129.84333772914178,132.01981283443627,129.34332739221577,131.7943115234375,91266500,0.0,0.0,128.81000366210938,66.71827773776309
132.29432491739823,132.35314614436757,129.07863485969727,129.44137573242188,87222800,0.0,0.0,129.61981048583985,60.86453513444664
131.1962850571205,132.35314238027127,131.01980642161112,131.86294555664062,89347100,0.0,0.0,130.43157348632812,64.33292489163863
131.66685654917995,132.02959737502974,130.6668509410646,131.52960205078125,84922400,0.0,0.0,130.65902404785157,63.49866440445856
130.89236358573584,132.81394190928864,130.72569844414332,132.1962890625,94264200,0.0,0.0,131.36490478515626,64.49047316954707
132.37275381192376,132.8727491841843,129.22568363695984,130.5001983642578,94812300,0.0,0.0,131.1060821533203,60.022169919389995
129.76490493092078,131.12765151463196,128.72569004890477,130.88255310058594,68847100,0.0,0.0,131.39431762695312,60.683508587181244
130.43154275498134,131.5197801224904,128.83351154583403,129.35311889648438,84566500,0.0,0.0,130.89235229492186,56.646785345962904
129.5688238605955,132.47078058611459,129.5688238605955,131.6864776611328,78657500,0.0,0.0,130.9237274169922,60.91816915030016
132.18647243569046,132.41195877764545,130.9413683603733,132.07862854003906,66905100,0.0,0.0,130.9001953125,61.60287239357217
132.36293568568158,132.75510210481627,131.4805874219622,131.75509643554688,66015800,0.0,0.0,131.15117492675782,60.65866112772448
131.6766817818583,132.37276792454537,130.47080166159733,130.96099853515625,107760100,0.0,0.0,131.16686401367187,58.29680041070959
133.7942968741125,134.38253893479967,129.85311097058923,130.8629150390625,151101000,0.0,0.0,131.4688232421875,57.99642164086057
129.1962712829855,130.94137074651312,128.50020018351236,128.88255310058594,109839500,0.0,0.0,130.9080383300781,52.15336414879098
129.45116367622876,131.44137643653875,129.24528939870575,129.9413604736328,75135100,0.0,0.0,130.48058471679687,54.77672504128354
128.6178491611614,128.9119702568303,124.21587615631682,125.34333038330078,137564700,0.0,0.0,129.19823150634767,43.59758080827716
126.66684865429815,127.89234064003946,125.46096872902201,125.58842468261719,84000900,0.0,0.0,128.12371673583985,44.250708255140175
125.38254714119398,127.20607998444248,124.63744585002111,127.19628143310547,78128300,0.0,0.0,127.39039001464843,48.46658542379188
128.50238782277546,128.90502050408102,127.1569572041808,127.87387084960938,78973300,0.22,0.0,127.18865356445312,50.176547037819496
127.0882411298649,127.2158985923081,124.5348820905941,124.57416534423828,88071200,0.0,0.0,126.11521453857422,42.73921408509735
121.28428107243677,124.00458108399444,120.56737473781202,123.65104675292969,126142800,0.0,0.0,125.7767578125,40.91222258867959
121.18606945436768,122.4038203894074,120.05670022369905,120.56736755371094,112172300,0.0,0.0,124.77254638671874,35.459221681544165
122.34488768024,123.88671970382406,122.03062916245581,122.72789001464844,105861300,0.0,0.0,123.87886810302734,41.35680885612925
123.98492354981339,125.59549938305935,123.59209853115276,125.16339111328125,81918000,0.0,0.0,123.33677215576172,47.21258897268068
124.54470538191156,124.65273245682901,122.92430675066412,124.00457000732422,74244600,0.0,0.0,123.22285308837891,44.91450178011632
124.28937386134464,124.71165949441556,122.54131019177684,122.61005401611328,63342900,0.0,0.0,123.01465454101563,42.24935833319891
120.95038525335832,122.67880363039588,120.65576456800304,122.45293426513672,92612000,0.0,0.0,123.39176788330079,41.94734200984444
122.9832477257085,125.42857245546702,122.85557526479742,125.02592468261719,76857100,0.0,0.0,123.85137481689453,48.44654557714306
125.52677732276157,125.70354823717071,122.96360281008678,123.17965698242188,79295400,0.0,0.0,123.45462799072266,44.58903364783494
123.74923870223878,125.64461259646652,123.68049488193061,124.8196792602539,63092900,0.0,0.0,123.61764984130859,48.51095648944604
125.52676046082681,126.01779737268289,124.05367220280152,124.6232681274414,72009500,0.0,0.0,124.02029266357422,48.07212510632944
124.68219241863117,125.10447802966308,124.15187973320637,124.57416534423828,56575900,0.0,0.0,124.44453887939453,47.95533140293679
124.17154835362402,125.35001621352387,122.83594744972903,123.03235626220703,94625600,0.0,0.0,124.0458251953125,44.31465053934589
123.31714245624413,123.54301931219162,122.31544562066553,122.3743667602539,71311100,0.0,0.0,123.8847671508789,42.820579314944894
122.83593549785597,123.10108811815365,121.71638889212764,122.05028533935547,67637100,0.0,0.0,123.33088836669921,42.06826652998739
122.05027943310135,122.99305508217006,121.82441008091048,122.8162841796875,59278900,0.0,0.0,122.96949157714843,44.54809168748443
122.44310921681014,122.61005743878543,120.92091485934917,121.32356262207031,76229200,0.0,0.0,122.31937103271484,40.876040438201265
121.84404654716984,123.89655352951881,121.62799239192103,123.63139343261719,75169300,0.0,0.0,122.43917846679688,48.01113612038612
123.90636505992524,124.05367538801298,122.59040977870762,123.6412124633789,71057600,0.0,0.0,122.69254760742187,48.03986746010376
124.32866072380348,126.15529845026555,123.94565833531607,124.46614837646484,74403800,0.0,0.0,123.17572021484375,50.51422361932748
124.92772575972435,125.45803852421234,124.2501026452371,124.84915924072266,56877900,0.0,0.0,123.58229522705078,51.66509915864866
124.74111997206943,125.89013459587586,123.6805020391545,123.84745025634766,71186400,0.0,0.0,124.08707275390626,48.488915537661654
124.25991279841989,125.15359000375355,123.83762716702874,125.06520080566406,53522400,0.0,0.0,124.37383422851562,52.325918362621366
125.52675042128544,128.1979439551524,124.79020635118108,128.13902282714844,96906500,0.0,0.0,125.27339630126953,60.35375541266463
127.60874575086861,128.25690827149606,127.06861031701241,127.31412506103516,62746300,0.0,0.0,125.84299163818359,57.552907208506305
128.0310031741819,128.54167795481828,126.15528222237592,127.81494903564453,91815000,0.0,0.0,126.43614959716797,58.80293932494147
127.47126449797614,130.17192681791195,127.32394665314256,129.42555236816406,96721700,0.0,0.0,127.55177001953125,62.61578838515318
128.36494530503944,129.1505805587651,127.90337635170806,128.1194305419922,108953300,0.0,0.0,128.16261596679686,57.93315318162024
127.96227385999701,130.03441867674977,126.89183328725082,129.9263916015625,79663300,0.0,0.0,128.52008972167968,62.15029985351227
129.75943313384929,131.67444478348224,129.25857355892595,131.57623291015625,74783600,0.0,0.0,129.3725112915039,65.54647778688584
131.3700513793642,131.9101868870305,130.83973106818897,131.30130004882812,60214200,0.0,0.0,130.0697814941406,64.50773281839341
132.03779876180977,132.22439232590116,130.54506523410615,131.01646423339844,68711000,0.0,0.0,130.3879638671875,63.38697385528575
131.06562000510039,131.48789824437657,130.42727257022008,130.72189331054688,70783700,0.0,0.0,130.90845642089843,62.18372043098917
131.01646174591102,132.82344625380762,130.95754061837505,132.36187744140625,62111300,0.0,0.0,131.3955535888672,66.04790705144916
132.38153020332655,134.04121198504592,131.93960673710635,133.8840789794922,64556100,0.0,0.0,131.85712280273438,69.19439602804196
133.7269726133564,134.94473117144219,133.43235191550954,134.5028076171875,63261400,0.0,0.0,132.49742431640624,70.39536588185112
134.14922765350934,134.86612632601393,133.3242869369681,134.8072052001953,52485800,0.0,0.0,133.2555725097656,70.99447884489518
135.42592062360106,137.48825037321126,135.2786177779275,137.448974609375,78852600,0.0,0.0,134.60098876953126,75.60802058279651
137.55698838836057,140.58171641722956,137.55698838836057,139.4720001220703,108181800,0.0,0.0,136.02301330566405,78.43656418381121
140.96472290691122,142.29050836884426,140.10052129541927,141.97625732421875,104911600,0.0,0.0,137.64144897460938,81.32370987397087
139.03992905583934,141.47543142592184,138.14625167920516,140.67015075683594,105575500,0.0,0.0,138.87491760253906,75.63568059236509
140.18891678896867,143.0368817840143,140.09070489878204,142.50657653808594,99890800,0.0,0.0,140.4147918701172,77.96892280317985
143.58682841679666,143.6948554877153,141.41647180471452,141.90750122070312,76299700,0.0,0.0,141.3064971923828,75.43117114764364
141.4459233561035,144.81439272731757,141.05310584235949,143.02703857421875,100827100,0.0,0.0,142.0175048828125,76.94159453813279
145.44291033454593,146.88653793024608,145.0304324628936,146.47406005859375,127050800,0.0,0.0,142.9170654296875,80.846066495945
146.5625061013893,147.30886562594898,144.45107003639774,145.81613159179688,106820300,0.0,0.0,143.94626159667968,78.12679593565389
145.79646460933236,147.07312913633476,143.262750958232,143.7635955810547,93251400,0.0,0.0,144.19766540527343,70.19459035353532
141.17096667456832,141.48523271493633,139.12828236726492,139.894287109375,121434600,0.0,0.0,143.7950225830078,58.19865428404007
140.88616738169534,144.46086094979282,140.3951379630829,143.52789306640625,96350000,0.0,0.0,143.89519348144532,64.3585700873121
142.91900849210342,143.50824973530382,142.03516161233014,142.7913360595703,74993500,0.0,0.0,143.1586486816406,62.35274387587905
143.3216732827859,145.5411209250434,143.1940008350134,144.16624450683594,77338200,0.0,0.0,142.82867126464845,64.57237618888206
144.9027641692205,146.05177104991594,144.2840623930666,145.89463806152344,71447400,0.0,0.0,143.2548797607422,67.19111800273683
145.60987198540585,147.14188141589705,145.0500912400184,146.31695556640625,72434100,0.0,0.0,144.53941345214844,67.81709309887027
146.4446400686225,146.53303677134102,142.93869706843105,144.13681030273438,104818600,0.0,0.0,144.66119689941405,61.31350809087796
142.21194278126302,144.33319354006457,139.9826649471976,142.37889099121094,118931200,0.0,0.0,144.57870788574218,56.60016016008034
142.09408574030599,143.92071565076816,141.98605867627225,143.02703857421875,56699500,0.0,0.0,144.35086669921876,57.88563403102631
141.78967524365552,143.70468718898545,141.52451513275437,143.2431182861328,70440600,0.0,0.0,143.82056274414063,58.328769205549406
143.73415140199234,144.31356259769709,142.6440653462446,142.9092254638672,62880000,0.0,0.0,143.1390167236328,57.32501379426912
143.19399237427214,145.38397931995854,142.57529053012078,144.7161865234375,64786600,0.0,0.0,143.25489196777343,61.21489592763375
144.62781889834497,145.13847873888747,143.65557518937624,144.3135528564453,56368300,0.0,0.0,143.6418243408203,59.904600560096725
144.34301856973246,145.1875898561548,143.547553227236,144.4215850830078,46397700,0.0,0.0,143.9207336425781,60.15106639048657
143.93967175469595,144.68714941296105,143.23152870687343,143.73312377929688,54126800,0.22,0.0,144.01873474121095,57.71622334988371
143.7921183702721,144.2838834912426,143.1233250093429,143.68392944335938,48908700,0.0,0.0,144.17367553710938,57.53699978882212
144.02818826749288,145.27727602633604,142.9069642577978,143.2020263671875,69023100,0.0,0.0,143.87084350585937,55.71194951531062
143.6446063163966,144.30356983026076,143.1331663476208,143.45773315429688,48493500,0.0,0.0,143.69967956542968,56.50041016244842
143.78229172276036,146.59518887863572,143.43805012730243,146.4378204345703,72282600,0.0,0.0,144.1029266357422,64.44491137783143
146.51653016190193,146.97879066713787,145.82806185861972,146.64439392089844,59375000,0.0,0.0,144.6851806640625,64.92313662873431
146.09360837883517,148.69997311042016,144.0577081242038,148.63111877441406,103296000,0.0,0.0,145.67461853027345,69.2121545855502
147.75575001324856,149.18186592017443,146.63452609244356,147.71641540527344,92229700,0.0,0.0,146.57749633789064,65.25590082654392
147.332855614168,148.2377017732411,143.74296068153248,143.9495086669922,86326000,0.0,0.0,146.67585144042968,52.05863850334884
142.641411080969,145.56249753617877,142.1201411755259,144.28390502929688,86960300,0.0,0.0,146.245068359375,52.96796365262548
145.01174176102654,146.05428170736982,144.36260801830858,145.7493896484375,60549600,0.0,0.0,146.06606750488282,56.83227740001071
145.8673723441884,147.71641405927411,145.45429143054855,147.24432373046875,60131800,0.0,0.0,145.78870849609376,60.40609509412004
146.98862437645536,148.37540592808696,146.69356223669573,147.15582275390625,48606400,0.0,0.0,145.6765899658203,60.08893505132989
147.34266555527418,147.84427559166056,145.3657751393136,145.9165496826172,58991300,0.0,0.0,146.06999816894532,55.6803116984714
145.90671849498096,146.66402598159917,145.0805416798365,145.11004638671875,48597200,0.0,0.0,146.2352264404297,52.9572485099876
145.05103904928006,146.30012668593696,144.41175038103972,146.15260314941406,55802400,0.0,0.0,146.315869140625,55.955874491126714
146.5460196203798,150.96207621834515,146.16244339080023,150.59815979003906,90956700,0.0,0.0,146.98663635253905,65.92889877615892
150.14575402758575,150.28344768288457,148.79830717842998,149.3294219970703,86453100,0.0,0.0,147.42135620117188,61.639204675238084
150.31293635999018,152.42752048525813,149.83100111411196,149.99819946289062,80313700,0.0,0.0,148.23768615722656,63.0056138375272
151.3358084171101,152.1718152080185,149.89001761858682,151.1194305419922,71115500,0.0,0.0,149.43956298828124,65.24102929490641
151.22761326207865,152.08329482667656,150.5686497631234,151.75872802734375,57808700,0.0,0.0,150.5607879638672,66.48456935470108
152.4177015748182,154.66997950309315,151.84725216330506,154.109375,82278300,0.0,0.0,151.26303100585938,70.64337056120743
154.3945863107769,154.45359572911588,151.4439953339734,152.55538940429688,74420200,0.0,0.0,151.9082244873047,64.90916034281955
152.92912766731246,153.53891163464047,151.4144826415557,151.5325164794922,57305700,0.0,0.0,152.215087890625,61.37756273112242
152.44716476603566,152.91925500966883,146.2509221643721,146.5164794921875,140893200,0.0,0.0,151.29449768066405,47.67799319503598
148.14917436717627,148.92615670337975,146.300132594844,147.0869598388672,102404300,0.0,0.0,150.36014404296876,49.07029405511262
147.87377948455108,148.58192246703663,144.49043301433815,145.6804962158203,109296300,0.0,0.0,148.67436828613282,45.8321829830605
146.11325531701868,146.978766761793,143.95932161262508,146.5755157470703,83281300,0.0,0.0,147.4783935546875,48.175839946162206
145.99523569023785,146.51650553277594,144.79532756015521,146.33946228027344,68034100,0.0,0.0,146.43978271484374,47.59099591975759
146.36898745554606,146.36898745554606,143.3593721105774,143.65443420410156,129868800,0.0,0.0,145.86737365722655,41.43002585072472
141.4316366889389,142.45450142803304,138.9433066431587,140.58580017089844,123478900,0.0,0.0,144.5671417236328,35.73609318471955
141.559498879925,142.21847734097832,140.42844511778102,141.06773376464844,75834000,0.0,0.0,143.64458923339845,37.1959542645796
142.07093989747077,144.01832556688854,141.3332922188676,143.44789123535156,76404300,0.0,0.0,143.0190643310547,43.96610574731009
144.23469992160193,144.65762571763324,143.24133980786897,144.4117431640625,64838200,0.0,0.0,142.6335205078125,46.482041887332066
143.26104696980505,145.04123465851637,143.1626879231703,144.5002899169922,53477900,0.0,0.0,142.8026916503906,46.71872670726191
143.07414332745347,143.55607854139376,141.451324455837,142.9757843017578,74150700,0.0,0.0,143.2806884765625,43.17813520102807
140.8907267886524,142.36602235711996,139.35642179864334,139.5727996826172,108972300,0.0,0.0,142.98170166015626,36.52416615339019
140.12355911685236,142.0709448542129,139.6908033957765,140.47763061523438,74602000,0.0,0.0,142.3876495361328,39.2068155887874
141.2939540084662,142.00209696246014,138.95314729901511,139.16952514648438,89056700,0.0,0.0,141.33920593261718,36.78633274199486
139.56292002637508,140.56612496525528,136.81887755551543,140.30056762695312,94639600,0.0,0.0,140.49926147460937,40.222685041543095
139.42526403381117,139.86786471958322,135.9927525442619,136.84841918945312,98322000,0.0,0.0,139.27378845214844,34.12512393543766
137.19266572297613,139.8973744180853,137.06480196408535,138.78598022460938,80861100,0.0,0.0,139.11642456054688,39.65455223670774
137.17298522228245,139.8088394740439,136.09109578612197,139.66131591796875,83221100,0.0,0.0,138.95316162109376,42.02224707971639
140.7038459382102,141.84474471736996,140.3694492293991,140.9300537109375,61732700,0.0,0.0,139.30526733398438,45.36811883912194
141.65785696825714,141.80538049887141,140.21206633831608,140.5464630126953,58773200,0.0,0.0,139.3544464111328,44.53137052202392
139.92686226874932,142.42502266826403,139.4744317200672,140.4579620361328,64452200,0.0,0.0,140.07635498046875,44.32823345436107
140.87104037856562,140.89071518662013,138.71710662477736,139.1793670654297,73035900,0.0,0.0,140.1550323486328,41.390619917388165
138.91381543483482,139.0711688663428,136.90740535643477,138.58924865722656,78762700,0.0,0.0,139.94061889648438,40.07074578989866
139.7695298067755,141.51038311657294,139.17940546218756,141.39234924316406,69907100,0.0,0.0,140.0330780029297,48.47555917906664
141.4021743097855,142.51355349206335,141.14644679285868,142.4545440673828,67940300,0.0,0.0,140.4146942138672,51.2647764564171
141.08743281501938,144.4216002692198,140.80221560244019,144.13638305664062,85589200,0.0,0.0,141.15037841796874,55.38321205873967
144.58881911558316,146.71324868132405,144.1364034718977,146.30999755859375,76378900,0.0,0.0,142.57650451660157,60.07866181519981
146.25096792921084,147.28367785388997,145.68051849455492,146.80174255371094,58418800,0.0,0.0,144.21900329589843,61.076663033325396
146.3591486505089,147.17548064005615,145.43462772240764,147.0181121826172,61421000,0.0,0.0,145.34415588378906,61.532345919027485
147.22463430100368,147.70655448198008,146.1919246157293,146.24110412597656,58883400,0.0,0.0,146.10146789550782,58.8670887780615
146.231290178444,146.9099285440857,145.1887503733932,146.19195556640625,50720600,0.0,0.0,146.51258239746093,58.69390842189528
146.8705781911009,148.3557035079497,146.55584129860043,146.86074829101562,60893400,0.0,0.0,146.62273254394532,60.40107121429837
146.90009361073882,147.26399503768212,146.04442700901498,146.39849853515625,56094900,0.0,0.0,146.54208374023438,58.59840039808903
147.35249723342162,150.6473142975492,147.25413821345626,150.0572052001953,100077900,0.0,0.0,147.14990234375,66.99474822721439
144.79534502093688,147.47054887872417,143.99868780730952,147.33285522460938,124953200,0.0,0.0,147.36825256347657,57.62358386663868
146.53617279680506,147.23447084841737,145.36576943447665,146.5066680908203,74588300,0.0,0.0,147.4311950683594,55.10617766714962
146.2116078790162,149.07368445569858,146.2017629719096,147.54920959472656,69122000,0.0,0.0,147.56888732910156,57.62207179841628
147.9130907482629,149.46707010305838,147.35248639663143,148.99497985839844,54511500,0.0,0.0,148.08818359375,60.89494581707719
149.08353892470325,149.91953075512077,148.15901795313803,148.4737548828125,60394600,0.0,0.0,147.77149353027343,59.12218296802402
149.60644493408557,149.91178190732816,147.80395583495388,149.005615234375,65463900,0.22,0.0,148.10604553222657,60.38936294711283
149.1336711752088,149.2912693058125,147.9024639599641,148.17825317382812,55020900,0.0,0.0,148.44036254882812,57.408059753133834
147.94186433563925,149.153368095654,147.80396972091714,148.54269409179688,56787900,0.0,0.0,148.6390594482422,58.382681295884794
147.7645706257907,147.87291746284086,145.62719668524204,145.69613647460938,65187100,0.0,0.0,147.9792907714844,48.95903528243002
146.7204744542059,147.18339443413922,145.4597047273573,145.6468505859375,41000000,0.0,0.0,147.41390991210938,48.81212576057003
146.19844159916659,148.13882509729396,145.26272725428785,147.73500061035156,63804000,0.0,0.0,147.1597869873047,54.97638937203107
148.10930559098722,149.59661359846592,147.18343531519176,147.744873046875,59222800,0.0,0.0,147.07311096191407,55.00397834676429
147.68576659315224,149.21246650773995,147.0947811328652,148.72982788085938,59256200,0.0,0.0,147.11053771972655,57.78340425021091
148.72983335223822,152.66969648739686,148.719989104979,151.18240356445312,88807000,0.0,0.0,148.20779113769532,63.78255266642072
151.39909020697093,156.28451185119124,150.74900921281264,155.4965362548828,137827700,0.0,0.0,150.17772827148437,71.46417001161919
155.27985117054496,158.59919611113807,154.17669429238606,158.13626098632812,117305600,0.0,0.0,152.2579803466797,74.96331178598443
159.24926339362256,163.208830119435,158.5794938634595,158.5991973876953,117467900,0.0,0.0,154.42884521484376,75.53001044832982
158.6976736652967,159.36745817721754,156.66864666546815,158.9833221435547,96041900,0.0,0.0,156.47954406738282,76.01512950336348
158.33322904201492,159.7023307012962,157.2399165637843,159.50534057617188,69463600,0.0,0.0,158.14413146972657,76.69141289635914
157.17098382040783,158.03774341563985,154.0092373133495,154.4524688720703,76959800,0.0,0.0,157.93531799316406,59.270619571284264
156.97395658312038,158.76660111751218,156.40267475444767,157.8308868408203,88748200,0.0,0.0,157.8742431640625,64.99593548646902
157.58468385675957,163.03154353200972,157.515729036609,162.81484985351562,174048100,0.0,0.0,158.71737365722657,71.38613347826832
164.96206501575762,167.73967573602224,162.05641896377244,162.29281616210938,152052500,0.0,0.0,159.3792724609375,69.94579080130303
156.3534567622379,161.731360934797,155.4275866224316,161.2979736328125,136739200,0.0,0.0,159.73779907226563,67.16458701768109
161.55409359584544,162.47996384608032,157.31873767955042,159.4068603515625,118023100,0.0,0.0,160.72867736816406,62.10897783684547
161.81999004863502,165.3560279364534,161.81014580331987,162.8345184326172,107497000,0.0,0.0,161.72940368652343,66.96296711533506
